team_name,country_code,confederation,fifa_rank,fifa_points,wins_last_10_matches,losses_last_10_matches,draws_last_10_matches,win_rate_last_year,goals_scored_avg,goals_conceded_avg,clean_sheets_last_10,shots_per_game,shots_on_target_ratio,avg_player_rating,star_players_count,market_value_million_eur,experience_avg_caps,coach_experience_years,recent_form_score,possession_avg,passing_accuracy,host_advantage,travel_distance_avg,climate_similarity_score,winner,points_per_match_last_10,goal_difference_avg,performance_index,value_per_cap,dominance_score,shot_quality,defensive_solidity,rank_tier,log_market_value,conf_AFC,conf_CAF,conf_CONCACAF,conf_CONMEBOL,conf_OFC,conf_UEFA,rank_Developing,rank_Elite,rank_Mid,rank_Strong
Spain,ESP,UEFA,2,1903.2,7,1,2,0.692,2.26,0.95,6,18.4,0.446,85.4,3,1161.0,64,23,9.5,56.2,85.6,0,7.7,0.7,1,2.3,1.3099999999999998,70.06,18.140625,70.9,8.2064,0.6,Elite,7.057897937411856,False,False,False,False,False,True,False,True,False,False
Italy,ITA,UEFA,12,1735.2,7,2,1,0.673,1.56,0.75,5,16.0,0.403,80.6,3,535.0,54,17,7.8,59.9,86.1,0,6.5,0.69,0,2.2,0.81,62.239999999999995,9.907407407407407,73.0,6.448,0.5,Strong,6.284134161070802,False,False,False,False,False,True,False,False,False,True
Wales,WAL,UEFA,39,1410.6,1,7,2,0.21,1.06,1.65,1,10.0,0.258,73.3,2,279.0,33,9,4.5,49.1,77.7,0,6.4,0.5,0,0.5,-0.5899999999999999,43.505,8.454545454545455,63.400000000000006,2.58,0.1,Developing,5.634789603169249,False,False,False,False,False,True,True,False,False,False
New Zealand,NZL,OFC,31,1451.4,2,6,2,0.435,0.62,1.21,2,7.7,0.283,74.0,1,223.0,15,10,2.2,43.3,75.6,0,13.7,0.48,0,0.8,-0.59,37.95,14.866666666666667,59.449999999999996,2.1791,0.2,Mid,5.4116460518550396,False,False,False,False,True,False,False,False,True,False
Netherlands,NED,UEFA,13,1773.0,8,3,0,0.621,2.08,0.74,3,16.3,0.408,83.1,3,504.0,37,8,6.7,59.0,82.5,0,8.2,0.68,0,2.1818181818181817,1.34,58.745,13.621621621621621,70.75,6.650399999999999,0.3,Strong,6.22455842927536,False,False,False,False,False,True,False,False,False,True
Poland,POL,UEFA,21,1543.7,4,5,1,0.525,1.48,0.89,2,13.9,0.38,76.9,3,472.0,33,14,5.5,51.5,84.9,0,7.7,0.75,1,1.3,0.59,51.415,14.303030303030303,68.2,5.282,0.2,Mid,6.159095388491933,False,False,False,False,False,True,False,False,True,False
Colombia,COL,CONMEBOL,6,1790.1,6,2,2,0.631,2.03,0.68,4,14.0,0.475,82.8,3,800.0,44,17,7.4,54.5,80.2,0,5.2,0.78,1,2.0,1.3499999999999996,61.19,18.181818181818183,67.35,6.6499999999999995,0.4,Elite,6.68586094706836,False,False,False,True,False,False,False,True,False,False
China,CHN,AFC,31,1420.6,4,7,0,0.377,0.9,2.07,1,8.0,0.33,76.7,1,288.0,31,9,5.3,40.9,78.1,0,8.6,0.65,0,1.0909090909090908,-1.17,49.165,9.290322580645162,59.5,2.64,0.1,Mid,5.666426688112432,True,False,False,False,False,False,False,False,True,False
South Korea,KOR,AFC,17,1716.1,3,4,3,0.408,1.07,0.8,1,9.0,0.327,76.4,1,407.0,41,15,5.0,48.6,76.4,0,12.2,0.34,0,1.2,0.27,48.32,9.926829268292684,62.5,2.943,0.1,Strong,6.0112671744041615,True,False,False,False,False,False,False,False,False,True
Algeria,ALG,CAF,40,1457.9,4,7,0,0.371,0.5,2.13,0,7.9,0.313,71.8,0,211.0,16,7,2.6,41.7,70.2,0,9.2,0.36,0,1.0909090909090908,-1.63,37.94,13.1875,55.95,2.4727,0.0,Developing,5.356586274672012,False,True,False,False,False,False,True,False,False,False
Argentina,ARG,CONMEBOL,2,1956.9,7,2,1,0.83,2.15,0.73,4,19.9,0.514,86.0,5,857.0,46,12,7.3,55.6,88.3,0,6.6,0.73,1,2.2,1.42,63.949999999999996,18.630434782608695,71.95,10.2286,0.4,Elite,6.754604099487962,False,False,False,True,False,False,False,True,False,False
New Zealand,NZL,OFC,32,1518.2,3,6,1,0.398,1.14,1.92,1,9.1,0.278,76.0,0,377.0,22,5,2.3,41.8,70.2,0,14.1,0.35,0,1.0,-0.78,38.629999999999995,17.136363636363637,56.0,2.5298000000000003,0.1,Mid,5.934894195619588,False,False,False,False,True,False,False,False,True,False
Spain,ESP,UEFA,6,1888.8,6,1,3,0.754,2.54,0.71,3,16.4,0.404,85.3,3,713.0,58,14,9.4,65.4,94.0,0,7.7,0.72,1,2.1,1.83,70.295,12.293103448275861,79.7,6.6255999999999995,0.3,Elite,6.570882962339584,False,False,False,False,False,True,False,True,False,False
New Zealand,NZL,OFC,32,1504.2,4,7,0,0.354,1.02,1.23,0,6.1,0.287,71.4,0,239.0,26,1,2.7,41.8,74.2,0,12.5,0.47,0,1.0909090909090908,-0.20999999999999996,37.980000000000004,9.192307692307692,58.0,1.7506999999999997,0.0,Mid,5.480638923341991,False,False,False,False,True,False,False,False,True,False
Netherlands,NED,UEFA,15,1680.9,7,3,0,0.581,1.67,0.93,2,12.3,0.457,79.9,2,796.0,41,19,7.7,57.4,84.3,0,8.1,0.59,1,2.1,0.7399999999999999,60.725,19.414634146341463,70.85,5.6211,0.2,Strong,6.680854678790215,False,False,False,False,False,True,False,False,False,True
Argentina,ARG,CONMEBOL,1,1906.7,9,0,1,0.655,1.81,0.93,6,19.2,0.415,86.1,5,1117.0,49,24,7.6,59.1,90.3,0,4.2,0.59,1,2.8,0.88,63.285,22.79591836734694,74.7,7.967999999999999,0.6,Elite,7.0192966537150445,False,False,False,True,False,False,False,True,False,False
Mexico,MEX,CONCACAF,13,1643.2,3,5,2,0.524,1.08,0.91,4,12.4,0.373,77.8,2,366.0,34,13,4.7,51.3,80.1,1,0.9,0.87,1,1.1,0.17000000000000004,48.919999999999995,10.764705882352942,65.69999999999999,4.6252,0.4,Strong,5.905361848054571,False,False,True,False,False,False,False,False,False,True
Ghana,GHA,CAF,39,1540.6,1,4,5,0.223,0.98,1.29,2,9.7,0.245,70.5,1,264.0,30,5,2.1,49.3,75.4,0,8.8,0.31,0,0.8,-0.31000000000000005,34.254999999999995,8.8,62.35,2.3764999999999996,0.2,Developing,5.579729825986222,False,True,False,False,False,False,True,False,False,False
Italy,ITA,UEFA,7,1731.4,8,2,0,0.682,1.86,1.06,4,13.9,0.412,83.4,3,455.0,38,12,8.1,61.8,81.3,0,5.8,0.63,1,2.4,0.8,64.36,11.973684210526315,71.55,5.7268,0.4,Elite,6.1224928095143865,False,False,False,False,False,True,False,True,False,False
Serbia,SRB,UEFA,14,1573.4,5,4,1,0.483,1.19,0.94,1,11.7,0.331,78.1,1,420.0,32,3,6.4,52.4,81.9,0,6.8,0.73,1,1.6,0.25,54.565,13.125,67.15,3.8727,0.1,Strong,6.042632833682381,False,False,False,False,False,True,False,False,False,True
Japan,JPN,AFC,34,1650.8,6,2,2,0.561,1.7,0.98,3,10.5,0.373,80.7,3,316.0,42,14,4.2,55.0,81.8,0,11.1,0.57,0,2.0,0.72,48.555,7.523809523809524,68.4,3.9165,0.3,Mid,5.75890177387728,True,False,False,False,False,False,False,False,True,False
Uruguay,URU,CONMEBOL,16,1817.0,7,1,2,0.68,1.47,0.91,3,16.7,0.361,84.6,2,637.0,35,8,6.5,55.1,80.2,0,7.5,0.69,0,2.3,0.5599999999999999,59.16,18.2,67.65,6.0287,0.3,Strong,6.45833828334479,False,False,False,True,False,False,False,False,False,True
Senegal,SEN,CAF,28,1631.2,4,5,1,0.585,1.62,1.12,3,12.4,0.338,75.8,1,395.0,27,6,5.1,46.8,82.9,0,9.6,0.28,0,1.3,0.5,50.23,14.62962962962963,64.85,4.1912,0.3,Mid,5.981414211254481,False,True,False,False,False,False,False,False,True,False
Portugal,POR,UEFA,9,1772.4,8,1,1,0.566,1.71,0.84,2,14.7,0.392,80.0,2,638.0,46,5,7.3,58.1,86.6,0,6.6,0.6,0,2.5,0.87,59.209999999999994,13.869565217391305,72.35,5.7623999999999995,0.2,Elite,6.459904454377535,False,False,False,False,False,True,False,True,False,False
Canada,CAN,CONCACAF,40,1471.5,1,4,5,0.301,1.04,1.27,2,7.4,0.256,74.6,2,374.0,34,7,2.3,44.9,72.0,1,2.9,0.81,1,0.8,-0.22999999999999998,37.169999999999995,11.0,58.45,1.8944,0.2,Developing,5.926926025970411,False,False,True,False,False,False,True,False,False,False
Brazil,BRA,CONMEBOL,2,1795.4,8,0,2,0.782,2.09,0.53,4,18.6,0.533,84.6,3,1102.0,62,9,9.3,61.7,93.5,0,4.0,0.65,1,2.6,1.5599999999999998,69.97999999999999,17.774193548387096,77.6,9.913800000000002,0.4,Elite,7.005789019253503,False,False,False,True,False,False,False,True,False,False
Egypt,EGY,CAF,49,1480.5,3,5,2,0.379,1.19,1.35,0,8.0,0.316,70.4,0,228.0,23,7,5.2,49.9,72.3,0,10.8,0.54,0,1.1,-0.16000000000000014,46.63,9.91304347826087,61.099999999999994,2.528,0.0,Developing,5.43372200355424,False,True,False,False,False,False,True,False,False,False
South Korea,KOR,AFC,22,1628.1,5,4,1,0.404,1.42,0.99,4,10.3,0.352,77.3,2,316.0,25,8,5.2,48.2,83.0,0,10.7,0.51,1,1.6,0.42999999999999994,49.294999999999995,12.64,65.6,3.6256,0.4,Mid,5.75890177387728,True,False,False,False,False,False,False,False,True,False
Ghana,GHA,CAF,44,1489.8,1,7,2,0.347,0.83,1.85,2,10.8,0.29,70.8,0,281.0,34,7,3.4,49.5,79.7,0,7.0,0.52,1,0.5,-1.02,40.15,8.264705882352942,64.6,3.132,0.2,Developing,5.641907070938114,False,True,False,False,False,False,True,False,False,False
Nigeria,NGA,CAF,42,1530.8,2,5,3,0.437,0.61,1.7,1,6.2,0.244,73.5,2,328.0,33,5,5.2,50.0,78.8,0,8.6,0.46,0,0.9,-1.0899999999999999,48.294999999999995,9.93939393939394,64.4,1.5128,0.1,Developing,5.796057750765372,False,True,False,False,False,False,True,False,False,False
Austria,AUT,UEFA,21,1644.8,6,3,1,0.459,1.0,1.06,3,11.9,0.357,78.0,1,499.0,30,11,5.9,53.2,83.6,0,7.7,0.51,0,1.9,-0.06000000000000005,52.540000000000006,16.633333333333333,68.4,4.2482999999999995,0.3,Mid,6.214608098422191,False,False,False,False,False,True,False,False,True,False
Croatia,CRO,UEFA,9,1783.7,7,3,0,0.555,1.61,1.14,5,13.6,0.448,80.5,2,827.0,46,16,7.4,58.0,86.6,0,6.7,0.5,1,2.1,0.4700000000000002,59.625,17.97826086956522,72.3,6.0927999999999995,0.5,Elite,6.71901315438526,False,False,False,False,False,True,False,True,False,False
France,FRA,UEFA,5,1910.0,9,2,0,0.706,2.03,0.84,6,17.0,0.422,83.7,5,1166.0,58,9,9.2,57.6,93.3,0,6.4,0.51,1,2.4545454545454546,1.19,68.55499999999999,20.103448275862068,75.45,7.1739999999999995,0.6,Elite,7.062191632286556,False,False,False,False,False,True,False,True,False,False
Austria,AUT,UEFA,18,1504.3,3,3,4,0.451,1.17,1.21,1,13.0,0.315,76.8,1,522.0,31,13,5.7,49.5,76.3,0,8.9,0.52,0,1.3,-0.040000000000000036,51.339999999999996,16.838709677419356,62.9,4.095,0.1,Strong,6.259581464064923,False,False,False,False,False,True,False,False,False,True
Italy,ITA,UEFA,12,1652.9,6,3,1,0.565,1.93,1.14,2,14.5,0.432,81.5,3,650.0,52,5,6.0,59.2,83.4,0,5.6,0.62,1,1.9,0.79,55.175,12.5,71.30000000000001,6.264,0.2,Strong,6.478509642208569,False,False,False,False,False,True,False,False,False,True
Italy,ITA,UEFA,13,1657.3,8,1,1,0.618,2.08,0.81,2,13.5,0.361,84.3,4,681.0,37,11,5.8,61.9,80.7,0,8.5,0.54,1,2.5,1.27,55.98499999999999,18.405405405405407,71.3,4.8735,0.2,Strong,6.525029657843462,False,False,False,False,False,True,False,False,False,True
Turkey,TUR,UEFA,39,1531.1,2,5,3,0.436,0.53,1.7,0,10.0,0.33,70.1,0,354.0,16,4,4.6,49.3,74.4,0,5.2,0.73,0,0.9,-1.17,44.99499999999999,22.125,61.85,3.3000000000000003,0.0,Developing,5.872117789475416,False,False,False,False,False,True,True,False,False,False
Ghana,GHA,CAF,41,1598.9,1,6,3,0.344,1.0,1.71,1,10.2,0.33,75.8,2,325.0,22,3,3.6,46.9,77.2,0,7.9,0.28,0,0.6,-0.71,42.56999999999999,14.772727272727273,62.05,3.366,0.1,Developing,5.786897381366708,False,True,False,False,False,False,True,False,False,False
Belgium,BEL,UEFA,17,1797.1,5,2,3,0.556,1.66,1.09,3,12.0,0.358,82.0,3,783.0,46,11,7.3,56.0,89.4,0,7.1,0.55,1,1.8,0.5699999999999998,59.81,17.02173913043478,72.7,4.295999999999999,0.3,Strong,6.664409020350408,False,False,False,False,False,True,False,False,False,True
Belgium,BEL,UEFA,6,1759.2,7,2,1,0.667,1.49,0.69,3,15.7,0.451,85.1,3,458.0,51,13,8.4,57.2,81.1,0,8.4,0.7,1,2.2,0.8,65.855,8.980392156862745,69.15,7.0807,0.3,Elite,6.129050210060545,False,False,False,False,False,True,False,True,False,False
Colombia,COL,CONMEBOL,15,1720.9,8,3,0,0.568,1.56,0.69,5,12.4,0.466,81.7,3,752.0,38,16,5.8,53.8,82.7,0,4.9,0.76,1,2.1818181818181817,0.8700000000000001,54.574999999999996,19.789473684210527,68.25,5.7784,0.5,Strong,6.6240652277998935,False,False,False,True,False,False,False,False,False,True
Colombia,COL,CONMEBOL,18,1798.3,8,2,0,0.681,2.1,0.62,3,16.3,0.429,85.0,4,658.0,43,15,3.2,56.7,85.9,0,6.9,0.69,1,2.4,1.48,47.76,15.30232558139535,71.30000000000001,6.9927,0.3,Strong,6.490723534502507,False,False,False,True,False,False,False,False,False,True
Belgium,BEL,UEFA,13,1774.9,8,2,0,0.659,1.67,1.05,2,15.9,0.409,83.3,4,600.0,46,20,8.0,57.1,82.0,0,6.4,0.59,1,2.4,0.6199999999999999,63.745000000000005,13.043478260869565,69.55,6.5031,0.2,Strong,6.398594934535208,False,False,False,False,False,True,False,False,False,True
England,ENG,UEFA,1,1862.3,9,1,0,0.658,2.05,0.81,4,17.4,0.48,85.8,3,949.0,62,8,7.9,59.8,85.5,0,6.0,0.47,1,2.7,1.2399999999999998,64.26,15.306451612903226,72.65,8.351999999999999,0.4,Elite,6.856461984594587,False,False,False,False,False,True,False,True,False,False
Mexico,MEX,CONCACAF,30,1524.8,6,5,0,0.504,1.27,1.2,2,10.8,0.315,74.3,2,323.0,43,11,4.1,50.7,80.8,1,2.3,0.86,1,1.6363636363636365,0.07000000000000006,45.394999999999996,7.511627906976744,65.75,3.402,0.2,Mid,5.780743515792329,False,False,True,False,False,False,False,False,True,False
Algeria,ALG,CAF,45,1451.4,4,4,2,0.322,0.91,1.63,1,8.6,0.335,73.8,1,351.0,22,7,3.0,43.6,77.1,0,8.2,0.42,1,1.4,-0.7199999999999999,39.55,15.954545454545455,60.349999999999994,2.8810000000000002,0.1,Developing,5.863631175598097,False,True,False,False,False,False,True,False,False,False
Austria,AUT,UEFA,17,1555.7,3,5,2,0.473,1.6,0.99,1,11.1,0.362,76.6,3,466.0,36,9,4.1,55.3,82.5,0,8.2,0.67,0,1.1,0.6100000000000001,45.88999999999999,12.944444444444445,68.9,4.018199999999999,0.1,Strong,6.1463292576688975,False,False,False,False,False,True,False,False,False,True
Peru,PER,CONMEBOL,49,1596.0,4,6,0,0.295,0.53,1.3,1,9.5,0.292,76.1,0,216.0,18,2,4.0,47.9,77.2,0,4.5,0.62,0,1.2,-0.77,43.585,12.0,62.55,2.774,0.1,Developing,5.37989735354046,False,False,False,True,False,False,True,False,False,False
Serbia,SRB,UEFA,23,1618.8,5,5,0,0.525,1.39,1.08,3,13.7,0.403,80.2,2,378.0,31,15,6.9,54.8,80.8,0,7.8,0.73,0,1.5,0.30999999999999983,57.47,12.193548387096774,67.8,5.5211,0.3,Mid,5.937536205082426,False,False,False,False,False,True,False,False,True,False
Belgium,BEL,UEFA,18,1698.3,6,1,3,0.662,1.66,0.89,3,16.7,0.419,83.2,3,655.0,40,7,6.8,56.1,88.3,0,8.1,0.51,0,2.1,0.7699999999999999,59.54,16.375,72.2,6.997299999999999,0.3,Strong,6.486160788944089,False,False,False,False,False,True,False,False,False,True
Morocco,MAR,CAF,26,1633.1,3,5,2,0.511,1.08,1.45,2,10.8,0.415,79.7,1,410.0,32,3,4.4,47.9,75.3,0,10.1,0.44,0,1.1,-0.3699999999999999,48.405,12.8125,61.599999999999994,4.482,0.2,Mid,6.018593214496234,False,True,False,False,False,False,False,False,True,False
Brazil,BRA,CONMEBOL,8,1903.9,9,2,0,0.688,1.97,0.51,4,16.8,0.549,84.6,3,1177.0,64,22,8.4,62.2,89.8,0,4.8,0.76,0,2.4545454545454546,1.46,65.89,18.390625,76.0,9.2232,0.4,Elite,7.071573364211532,False,False,False,True,False,False,False,True,False,False
Belgium,BEL,UEFA,8,1757.9,8,2,0,0.619,1.53,1.02,3,16.0,0.426,85.4,2,768.0,37,7,5.6,54.0,89.1,0,8.4,0.49,1,2.4,0.51,55.67999999999999,20.756756756756758,71.55,6.816,0.3,Elite,6.645090969505644,False,False,False,False,False,True,False,True,False,False
Mexico,MEX,CONCACAF,35,1681.0,5,4,1,0.481,1.62,1.07,1,9.6,0.312,79.3,3,386.0,34,10,5.1,45.2,80.0,1,2.2,0.78,0,1.6,0.55,50.415,11.352941176470589,62.6,2.9952,0.1,Mid,5.958424693029782,False,False,True,False,False,False,False,False,True,False
Senegal,SEN,CAF,25,1559.1,4,2,4,0.408,1.44,0.97,4,10.1,0.397,79.3,2,301.0,32,8,4.8,53.5,78.3,0,7.7,0.48,0,1.6,0.47,48.635,9.40625,65.9,4.0097000000000005,0.4,Mid,5.71042701737487,False,True,False,False,False,False,False,False,True,False
Sweden,SWE,UEFA,25,1548.3,6,2,2,0.533,1.27,1.3,1,13.9,0.377,75.9,2,518.0,28,8,6.5,54.0,83.4,0,7.6,0.63,1,2.0,-0.030000000000000027,54.644999999999996,18.5,68.7,5.2403,0.1,Mid,6.251903883165888,False,False,False,False,False,True,False,False,True,False
Switzerland,SUI,UEFA,33,1698.5,3,3,4,0.508,1.06,0.82,1,11.5,0.402,77.5,1,304.0,26,14,6.6,49.4,78.5,0,7.9,0.62,0,1.3,0.2400000000000001,55.30499999999999,11.692307692307692,63.95,4.623,0.1,Mid,5.720311776607412,False,False,False,False,False,True,False,False,True,False
USA,USA,CONCACAF,28,1708.5,3,4,3,0.442,1.62,1.23,2,11.3,0.309,80.8,3,312.0,38,8,6.4,52.7,79.4,1,2.3,0.8,1,1.2,0.3900000000000001,55.1,8.210526315789474,66.05000000000001,3.4917000000000002,0.2,Mid,5.746203190540153,False,False,True,False,False,False,False,False,True,False
Germany,DEU,UEFA,13,1735.0,7,2,1,0.653,2.1,0.79,3,16.3,0.365,81.4,4,779.0,55,14,7.0,57.0,87.4,0,5.8,0.48,1,2.2,1.31,59.519999999999996,14.163636363636364,72.2,5.9495000000000005,0.3,Strong,6.659293919683638,False,False,False,False,False,True,False,False,False,True
Switzerland,SUI,UEFA,30,1676.6,4,3,3,0.558,1.41,1.35,4,13.3,0.31,79.4,3,324.0,35,5,5.2,54.6,75.1,0,6.2,0.62,0,1.5,0.05999999999999983,51.56999999999999,9.257142857142858,64.85,4.123,0.4,Mid,5.783825182329737,False,False,False,False,False,True,False,False,True,False
Peru,PER,CONMEBOL,48,1516.0,3,6,1,0.382,0.8,1.21,2,8.7,0.238,73.7,2,324.0,17,1,3.1,40.1,73.0,0,4.2,0.7,1,1.0,-0.4099999999999999,40.464999999999996,19.058823529411764,56.55,2.0705999999999998,0.2,Developing,5.783825182329737,False,False,False,True,False,False,True,False,False,False
Saudi Arabia,KSA,AFC,44,1422.1,1,7,2,0.36,1.12,1.34,1,8.6,0.349,73.8,2,268.0,27,9,4.7,42.9,74.3,0,13.0,0.59,0,0.5,-0.21999999999999997,45.88,9.925925925925926,58.599999999999994,3.0014,0.1,Developing,5.594711379601839,True,False,False,False,False,False,True,False,False,False
Spain,ESP,UEFA,5,1933.2,9,1,0,0.793,1.97,0.46,6,14.1,0.49,86.9,4,862.0,59,11,9.7,58.7,88.5,0,5.3,0.65,0,2.7,1.51,72.295,14.610169491525424,73.6,6.909,0.6,Elite,6.760414691083428,False,False,False,False,False,True,False,True,False,False
Argentina,ARG,CONMEBOL,2,1930.4,6,0,4,0.813,2.75,0.96,6,15.7,0.525,85.2,3,1045.0,40,13,8.8,63.4,85.8,0,5.5,0.72,1,2.2,1.79,68.75,26.125,74.6,8.2425,0.6,Elite,6.952728644624869,False,False,False,True,False,False,False,True,False,False
Japan,JPN,AFC,26,1576.7,4,5,1,0.514,1.41,0.95,3,13.8,0.326,77.6,2,535.0,38,14,8.4,55.5,75.3,0,8.2,0.51,1,1.3,0.45999999999999996,61.7,14.078947368421053,65.4,4.4988,0.3,Mid,6.284134161070802,True,False,False,False,False,False,False,False,True,False
Poland,POL,UEFA,28,1637.2,5,5,0,0.528,1.19,0.95,4,10.6,0.373,80.6,3,335.0,37,14,6.9,46.9,82.3,0,8.9,0.5,0,1.5,0.24,57.64,9.054054054054054,64.6,3.9537999999999998,0.4,Mid,5.817111159963204,False,False,False,False,False,True,False,False,True,False
Italy,ITA,UEFA,13,1656.1,7,1,2,0.586,1.63,1.07,3,13.7,0.364,80.0,3,630.0,46,12,5.8,58.4,83.1,0,8.7,0.52,0,2.3,0.5599999999999998,54.16,13.695652173913043,70.75,4.9868,0.3,Strong,6.447305862541213,False,False,False,False,False,True,False,False,False,True
Costa Rica,CRC,CONCACAF,45,1517.4,3,7,0,0.346,0.7,1.86,2,7.7,0.307,76.2,0,348.0,32,1,2.4,40.6,73.8,0,1.3,0.88,0,0.9,-1.1600000000000001,38.53,10.875,57.2,2.3639,0.2,Developing,5.855071922202427,False,False,True,False,False,False,True,False,False,False
Cameroon,CMR,CAF,36,1402.8,1,5,4,0.401,0.64,1.61,1,9.8,0.312,73.1,1,333.0,31,6,4.5,43.8,73.4,0,8.0,0.37,1,0.7,-0.9700000000000001,45.34499999999999,10.741935483870968,58.6,3.0576000000000003,0.1,Developing,5.811140992976701,False,True,False,False,False,False,True,False,False,False
Austria,AUT,UEFA,20,1670.3,4,5,1,0.449,1.11,1.4,1,10.2,0.408,74.7,1,505.0,29,8,4.5,55.1,77.8,0,6.9,0.73,1,1.3,-0.2899999999999998,46.385,17.413793103448278,66.45,4.161599999999999,0.1,Strong,6.226536669287466,False,False,False,False,False,True,False,False,False,True
Germany,DEU,UEFA,8,1719.4,7,1,2,0.568,1.93,0.77,4,16.0,0.469,83.2,3,767.0,51,12,6.5,51.6,86.7,0,8.1,0.61,1,2.3,1.16,57.55,15.03921568627451,69.15,7.504,0.4,Elite,6.643789733147672,False,False,False,False,False,True,False,True,False,False
Spain,ESP,UEFA,8,1990.0,9,1,0,0.754,2.36,0.97,6,19.5,0.54,84.9,3,828.0,42,16,8.8,56.5,89.1,0,7.3,0.57,1,2.7,1.39,68.055,19.714285714285715,72.8,10.530000000000001,0.6,Elite,6.720220155135295,False,False,False,False,False,True,False,True,False,False
Brazil,BRA,CONMEBOL,4,1907.6,8,1,1,0.751,2.13,0.7,3,14.4,0.537,83.1,5,925.0,57,21,7.8,55.1,86.1,0,6.6,0.63,0,2.5,1.43,63.894999999999996,16.228070175438596,70.6,7.732800000000001,0.3,Elite,6.8308742346461795,False,False,False,True,False,False,False,True,False,False
Portugal,POR,UEFA,8,1783.8,7,1,2,0.683,1.57,1.03,4,16.6,0.415,85.8,2,796.0,48,6,6.2,57.8,81.5,0,6.9,0.46,1,2.3,0.54,58.559999999999995,16.583333333333332,69.65,6.889,0.4,Elite,6.680854678790215,False,False,False,False,False,True,False,True,False,False
Switzerland,SUI,UEFA,21,1657.1,3,5,2,0.433,1.24,1.19,2,9.9,0.315,75.0,3,503.0,29,8,5.3,53.0,81.2,0,6.6,0.68,0,1.1,0.050000000000000044,49.129999999999995,17.344827586206897,67.1,3.1185,0.2,Mid,6.222576268071369,False,False,False,False,False,True,False,False,True,False
Turkey,TUR,UEFA,48,1453.1,2,7,1,0.368,1.01,2.13,0,9.2,0.268,75.5,2,240.0,26,3,2.8,49.9,75.8,0,8.7,0.49,0,0.7,-1.1199999999999999,39.904999999999994,9.23076923076923,62.849999999999994,2.4656,0.0,Developing,5.484796933490655,False,False,False,False,False,True,True,False,False,False
France,FRA,UEFA,6,1946.2,8,2,0,0.815,2.07,0.51,5,17.2,0.477,83.8,2,905.0,43,24,9.7,55.5,85.5,0,5.4,0.65,1,2.4,1.5599999999999998,71.42999999999999,21.046511627906977,70.5,8.2044,0.5,Elite,6.80903930604298,False,False,False,False,False,True,False,True,False,False
Colombia,COL,CONMEBOL,8,1743.1,6,1,3,0.637,1.86,1.16,2,13.6,0.368,80.7,2,530.0,38,6,7.5,56.7,87.4,0,6.5,0.8,0,2.1,0.7000000000000002,60.864999999999995,13.947368421052632,72.05000000000001,5.0047999999999995,0.2,Elite,6.274762021241939,False,False,False,True,False,False,False,True,False,False
Poland,POL,UEFA,21,1693.1,5,5,0,0.492,1.26,1.05,4,12.6,0.404,77.3,3,398.0,44,5,5.4,50.9,81.6,0,6.6,0.72,1,1.5,0.20999999999999996,50.875,9.045454545454545,66.25,5.0904,0.4,Mid,5.988961416889864,False,False,False,False,False,True,False,False,True,False
Spain,ESP,UEFA,6,1814.2,9,2,0,0.796,2.61,0.92,4,16.5,0.524,87.8,3,1108.0,48,25,7.1,66.8,92.4,0,8.4,0.73,1,2.4545454545454546,1.69,63.54,23.083333333333332,79.6,8.646,0.4,Elite,7.011213987350367,False,False,False,False,False,True,False,True,False,False
Ecuador,ECU,CONMEBOL,12,1623.1,4,5,1,0.539,1.0,1.1,4,9.2,0.335,79.4,2,405.0,43,8,4.6,51.6,75.6,0,5.5,0.73,0,1.3,-0.10000000000000009,49.28,9.418604651162791,63.599999999999994,3.082,0.4,Strong,6.0063531596017325,False,False,False,True,False,False,False,False,False,True
Denmark,DEN,UEFA,33,1706.0,6,4,0,0.474,1.2,0.93,4,10.5,0.386,74.6,2,491.0,42,6,4.3,52.9,83.3,0,5.2,0.46,0,1.8,0.2699999999999999,45.9,11.69047619047619,68.1,4.053,0.4,Mid,6.198478716492308,False,False,False,False,False,True,False,False,True,False
Portugal,POR,UEFA,14,1813.8,8,2,0,0.704,1.48,0.96,2,12.7,0.384,85.6,4,813.0,50,20,7.1,50.2,86.4,0,5.9,0.62,0,2.4,0.52,61.849999999999994,16.26,68.30000000000001,4.8768,0.2,Strong,6.70196036600254,False,False,False,False,False,True,False,False,False,True
Sweden,SWE,UEFA,15,1681.1,3,4,3,0.58,1.67,1.07,2,11.4,0.381,80.1,1,453.0,36,15,4.2,54.2,75.9,0,6.7,0.49,0,1.2,0.5999999999999999,48.535,12.583333333333334,65.05000000000001,4.3434,0.2,Strong,6.118097198041348,False,False,False,False,False,True,False,False,False,True
Brazil,BRA,CONMEBOL,2,1835.3,9,2,0,0.795,2.6,0.88,5,17.5,0.486,86.4,4,700.0,60,20,8.8,57.3,88.4,0,6.3,0.76,0,2.4545454545454546,1.7200000000000002,68.99000000000001,11.666666666666666,72.85,8.504999999999999,0.5,Elite,6.55250788703459,False,False,False,True,False,False,False,True,False,False
Cameroon,CMR,CAF,29,1497.1,1,5,4,0.354,0.6,1.78,2,7.6,0.347,76.1,2,258.0,28,7,3.6,43.3,78.2,0,7.5,0.51,0,0.7,-1.1800000000000002,42.775,9.214285714285714,60.75,2.6371999999999995,0.2,Mid,5.556828061699537,False,True,False,False,False,False,False,False,True,False
